#"FID1 - B:Signal #1 LEO_027_1eq_03h.D"
#Point,X(Minutes),Y(Response Units)
9738,3.2460,70833
9739,3.2463,70811
9740,3.2467,70900
9741,3.2470,70754
9742,3.2473,70870
9743,3.2477,70868
9744,3.2480,70835
9745,3.2483,70809
9746,3.2487,70765
9747,3.2490,70712
9748,3.2493,70691
9749,3.2497,70728
9750,3.2500,70763
9751,3.2503,70792
9752,3.2507,70783
9753,3.2510,70783
9754,3.2513,70808
9755,3.2517,70804
9756,3.2520,70814
9757,3.2523,70776
9758,3.2527,70734
9759,3.2530,70716
9760,3.2533,70721
9761,3.2537,70753
9762,3.2540,70758
9763,3.2543,70750
9764,3.2547,70772
9765,3.2550,70758
9766,3.2553,70779
9767,3.2557,70799
9768,3.2560,70821
9769,3.2563,70902
9770,3.2567,70658
9771,3.2570,70737
9772,3.2573,70741
9773,3.2577,70779
9774,3.2580,70736
9775,3.2583,70711
9776,3.2587,70724
9777,3.2590,70788
9778,3.2593,70791
9779,3.2597,70754
9780,3.2600,70712
9781,3.2603,70736
9782,3.2607,70730
9783,3.2610,70745
9784,3.2613,70711
9785,3.2617,70721
9786,3.2620,70728
9787,3.2623,70739
9788,3.2627,70742
9789,3.2630,70750
9790,3.2633,70774
9791,3.2637,70799
9792,3.2640,70889
9793,3.2643,70695
9794,3.2647,70787
9795,3.2650,70792
9796,3.2653,70826
9797,3.2657,70825
9798,3.2660,70848
9799,3.2663,70823
9800,3.2667,70797
9801,3.2670,70777
9802,3.2673,70762
9803,3.2677,70840
9804,3.2680,70623
9805,3.2683,70719
9806,3.2687,70773
9807,3.2690,70801
9808,3.2693,70802
9809,3.2697,70726
9810,3.2700,70708
9811,3.2703,70703
9812,3.2707,70775
9813,3.2710,70789
9814,3.2713,70797
9815,3.2717,70737
9816,3.2720,70676
9817,3.2723,70774
9818,3.2727,70578
9819,3.2730,70715
9820,3.2733,70714
9821,3.2737,70758
9822,3.2740,70740
9823,3.2743,70754
9824,3.2747,70718
9825,3.2750,70780
9826,3.2753,70830
9827,3.2757,70918
9828,3.2760,70904
9829,3.2763,70899
9830,3.2767,70865
9831,3.2770,70848
9832,3.2773,70770
9833,3.2777,70734
9834,3.2780,70878
9835,3.2783,70678
9836,3.2787,70760
9837,3.2790,70699
9838,3.2793,70748
9839,3.2797,70784
9840,3.2800,70816
9841,3.2803,70754
9842,3.2807,70736
9843,3.2810,70706
9844,3.2813,70750
9845,3.2817,70778
9846,3.2820,70834
9847,3.2823,70809
9848,3.2827,70806
9849,3.2830,70792
9850,3.2833,70819
9851,3.2837,70842
9852,3.2840,70819
9853,3.2843,70835
9854,3.2847,70925
9855,3.2850,70758
9856,3.2853,70853
9857,3.2857,70875
9858,3.2860,70837
9859,3.2863,70814
9860,3.2867,70727
9861,3.2870,70690
9862,3.2873,70665
9863,3.2877,70682
9864,3.2880,70705
9865,3.2883,70686
9866,3.2887,70696
9867,3.2890,70697
9868,3.2893,70891
9869,3.2897,70656
9870,3.2900,70726
9871,3.2903,70659
9872,3.2907,70680
9873,3.2910,70684
9874,3.2913,70745
9875,3.2917,70761
9876,3.2920,70771
9877,3.2923,70701
9878,3.2927,70656
9879,3.2930,70773
9880,3.2933,70551
9881,3.2937,70675
9882,3.2940,70648
9883,3.2943,70698
9884,3.2947,70705
9885,3.2950,70726
9886,3.2953,70742
9887,3.2957,70712
9888,3.2960,70714
9889,3.2963,70683
9890,3.2967,70750
9891,3.2970,70771
9892,3.2973,70798
9893,3.2977,70742
9894,3.2980,70754
9895,3.2983,70685
9896,3.2987,70695
9897,3.2990,70633
9898,3.2993,70678
9899,3.2997,70812
9900,3.3000,70620
9901,3.3003,70676
9902,3.3007,70666
9903,3.3010,70706
9904,3.3013,70733
9905,3.3017,70725
9906,3.3020,70683
9907,3.3023,70710
9908,3.3027,70732
9909,3.3030,70803
9910,3.3033,70772
9911,3.3037,70747
9912,3.3040,70674
9913,3.3043,70813
9914,3.3047,70634
9915,3.3050,70693
9916,3.3053,70716
9917,3.3057,70700
9918,3.3060,70903
9919,3.3063,70643
9920,3.3067,70758
9921,3.3070,70724
9922,3.3073,70762
9923,3.3077,70727
9924,3.3080,70735
9925,3.3083,70731
9926,3.3087,70886
9927,3.3090,70653
9928,3.3093,70718
9929,3.3097,70697
9930,3.3100,70688
9931,3.3103,70714
9932,3.3107,70740
9933,3.3110,70759
9934,3.3113,70851
9935,3.3117,70598
9936,3.3120,70699
9937,3.3123,70722
9938,3.3127,70726
9939,3.3130,70871
9940,3.3133,70657
9941,3.3137,70700
9942,3.3140,70657
9943,3.3143,70642
9944,3.3147,70707
9945,3.3150,70741
9946,3.3153,70774
9947,3.3157,70921
9948,3.3160,70728
9949,3.3163,70761
9950,3.3167,70712
9951,3.3170,70675
9952,3.3173,70705
9953,3.3177,70738
9954,3.3180,70723
9955,3.3183,70869
9956,3.3187,70609
9957,3.3190,70744
9958,3.3193,70727
9959,3.3197,70766
9960,3.3200,70721
9961,3.3203,70725
9962,3.3207,70734
9963,3.3210,70851
9964,3.3213,70640
9965,3.3217,70679
9966,3.3220,70707
9967,3.3223,70690
9968,3.3227,70723
9969,3.3230,70666
9970,3.3233,70653
9971,3.3237,70759
9972,3.3240,70633
9973,3.3243,70740
9974,3.3247,70783
9975,3.3250,70786
9976,3.3253,70830
9977,3.3257,70815
9978,3.3260,70736
9979,3.3263,70820
9980,3.3267,70593
9981,3.3270,70754
9982,3.3273,70724
9983,3.3277,70705
9984,3.3280,70648
9985,3.3283,70714
9986,3.3287,70697
9987,3.3290,70680
9988,3.3293,70650
9989,3.3297,70641
9990,3.3300,70837
9991,3.3303,70620
9992,3.3307,70777
9993,3.3310,70755
9994,3.3313,70739
9995,3.3317,70696
9996,3.3320,70663
9997,3.3323,70650
9998,3.3327,70837
9999,3.3330,70605
10000,3.3333,70667
10001,3.3337,70657
10002,3.3340,70628
10003,3.3343,70651
10004,3.3347,70624
10005,3.3350,70737
10006,3.3353,70888
10007,3.3357,70640
10008,3.3360,70632
10009,3.3363,70657
10010,3.3367,70686
10011,3.3370,70751
10012,3.3373,70786
10013,3.3377,70839
10014,3.3380,70912
10015,3.3383,70847
10016,3.3387,70765
10017,3.3390,70823
10018,3.3393,70657
10019,3.3397,70739
10020,3.3400,70733
10021,3.3403,70684
10022,3.3407,70672
10023,3.3410,70654
10024,3.3413,70636
10025,3.3417,70850
10026,3.3420,70669
10027,3.3423,70784
10028,3.3427,70736
10029,3.3430,70691
10030,3.3433,70668
10031,3.3437,70730
10032,3.3440,70761
10033,3.3443,70811
10034,3.3447,70752
10035,3.3450,70711
10036,3.3453,70794
10037,3.3457,70584
10038,3.3460,70681
10039,3.3463,70668
10040,3.3467,70686
10041,3.3470,70681
10042,3.3473,70762
10043,3.3477,70696
10044,3.3480,70683
10045,3.3483,70612
10046,3.3487,70682
10047,3.3490,70894
10048,3.3493,70761
10049,3.3497,70846
10050,3.3500,70838
10051,3.3503,70833
10052,3.3507,70800
10053,3.3510,70781
10054,3.3513,70693
10055,3.3517,70742
10056,3.3520,70753
10057,3.3523,70790
10058,3.3527,70725
10059,3.3530,70748
10060,3.3533,70723
10061,3.3537,70739
10062,3.3540,70730
10063,3.3543,70766
10064,3.3547,70930
10065,3.3550,70665
10066,3.3553,70740
10067,3.3557,70679
10068,3.3560,70686
10069,3.3563,70658
10070,3.3567,70754
10071,3.3570,70765
10072,3.3573,70814
10073,3.3577,70756
10074,3.3580,70741
10075,3.3583,70716
10076,3.3587,70718
10077,3.3590,70708
10078,3.3593,70685
10079,3.3597,70717
10080,3.3600,70709
10081,3.3603,70794
10082,3.3607,70789
10083,3.3610,70820
10084,3.3613,70905
10085,3.3617,70674
10086,3.3620,70759
10087,3.3623,70763
10088,3.3627,70743
10089,3.3630,70708
10090,3.3633,70700
10091,3.3637,70652
10092,3.3640,70663
10093,3.3643,70600
10094,3.3647,70647
10095,3.3650,70779
10096,3.3653,70607
10097,3.3657,70664
10098,3.3660,70701
10099,3.3663,70663
10100,3.3667,70676
10101,3.3670,70660
10102,3.3673,70661
10103,3.3677,70671
10104,3.3680,70655
10105,3.3683,70642
10106,3.3687,70740
10107,3.3690,70511
10108,3.3693,70595
10109,3.3697,70653
10110,3.3700,70674
10111,3.3703,70720
10112,3.3707,70719
10113,3.3710,70705
10114,3.3713,70843
10115,3.3717,70574
10116,3.3720,70674
10117,3.3723,70645
10118,3.3727,70707
10119,3.3730,70685
10120,3.3733,70761
10121,3.3737,70709
10122,3.3740,70710
10123,3.3743,70642
10124,3.3747,70661
10125,3.3750,70784
10126,3.3753,70545
10127,3.3757,70624
10128,3.3760,70645
10129,3.3763,70714
10130,3.3767,70737
10131,3.3770,70744
10132,3.3773,70743
10133,3.3777,70728
10134,3.3780,70714
10135,3.3783,70712
10136,3.3787,70695
10137,3.3790,70736
10138,3.3793,70706
10139,3.3797,70867
10140,3.3800,70606
10141,3.3803,70703
10142,3.3807,70768
10143,3.3810,70763
10144,3.3813,70734
10145,3.3817,70621
10146,3.3820,70632
10147,3.3823,70591
10148,3.3827,70618
10149,3.3830,70568
10150,3.3833,70630
10151,3.3837,70566
10152,3.3840,70611
10153,3.3843,70563
10154,3.3847,70624
10155,3.3850,70622
10156,3.3853,70578
10157,3.3857,70575
10158,3.3860,70561
10159,3.3863,70821
10160,3.3867,70565
10161,3.3870,70711
10162,3.3873,70683
10163,3.3877,70791
10164,3.3880,70739
10165,3.3883,70788
10166,3.3887,70727
10167,3.3890,70775
10168,3.3893,70693
10169,3.3897,70735
10170,3.3900,70721
10171,3.3903,70738
10172,3.3907,70750
10173,3.3910,70706
10174,3.3913,70726
10175,3.3917,70698
10176,3.3920,70717
10177,3.3923,70677
10178,3.3927,70668
10179,3.3930,70803
10180,3.3933,70651
10181,3.3937,70708
10182,3.3940,70763
10183,3.3943,70740
10184,3.3947,70732
10185,3.3950,70706
10186,3.3953,70673
10187,3.3957,70685
10188,3.3960,70652
10189,3.3963,70678
10190,3.3967,70671
10191,3.3970,70693
10192,3.3973,70645
10193,3.3977,70838
10194,3.3980,70606
10195,3.3983,70727
10196,3.3987,70701
10197,3.3990,70725
10198,3.3993,70759
10199,3.3997,70690
10200,3.4000,70674
10201,3.4003,70625
10202,3.4007,70708
10203,3.4010,70698
10204,3.4013,70729
10205,3.4017,70719
10206,3.4020,70747
10207,3.4023,70735
10208,3.4027,70745
10209,3.4030,70686
10210,3.4033,70655
10211,3.4037,70640
10212,3.4040,70672
10213,3.4043,70872
10214,3.4047,70585
10215,3.4050,70678
10216,3.4053,70661
10217,3.4057,70773
10218,3.4060,70753
10219,3.4063,70763
10220,3.4067,70714
10221,3.4070,70728
10222,3.4073,70718
10223,3.4077,70706
10224,3.4080,70703
10225,3.4083,70676
10226,3.4087,70706
10227,3.4090,70703
10228,3.4093,70781
10229,3.4097,70782
10230,3.4100,70846
10231,3.4103,70745
10232,3.4107,70792
10233,3.4110,70699
10234,3.4113,70758
10235,3.4117,70726
10236,3.4120,70788
10237,3.4123,70770
10238,3.4127,70743
10239,3.4130,70906
10240,3.4133,70686
10241,3.4137,70771
10242,3.4140,70668
10243,3.4143,70727
10244,3.4147,70715
10245,3.4150,70778
10246,3.4153,70649
10247,3.4157,70599
10248,3.4160,70541
10249,3.4163,70631
10250,3.4167,70703
10251,3.4170,70699
10252,3.4173,70647
10253,3.4177,70571
10254,3.4180,70613
10255,3.4183,70646
10256,3.4187,70682
10257,3.4190,70672
10258,3.4193,70679
10259,3.4197,70832
10260,3.4200,70642
10261,3.4203,70672
10262,3.4207,70663
10263,3.4210,70579
10264,3.4213,70534
10265,3.4217,70579
10266,3.4220,70661
10267,3.4223,70707
10268,3.4227,70665
10269,3.4230,70689
10270,3.4233,70707
10271,3.4237,70758
10272,3.4240,70714
10273,3.4243,70916
10274,3.4247,70675
10275,3.4250,70788
10276,3.4253,70716
10277,3.4257,70739
10278,3.4260,70669
10279,3.4263,70717
10280,3.4267,70709
10281,3.4270,70711
10282,3.4273,70695
10283,3.4277,70646
10284,3.4280,70700
10285,3.4283,70712
10286,3.4287,70791
10287,3.4290,70781
10288,3.4293,70746
10289,3.4297,70661
10290,3.4300,70675
10291,3.4303,70703
10292,3.4307,70729
10293,3.4310,70849
10294,3.4313,70650
10295,3.4317,70689
10296,3.4320,70711
10297,3.4323,70723
10298,3.4327,70735
10299,3.4330,70767
10300,3.4333,70720
10301,3.4337,70713
10302,3.4340,70646
10303,3.4343,70701
10304,3.4347,70705
10305,3.4350,70763
10306,3.4353,70726
10307,3.4357,70734
10308,3.4360,70633
10309,3.4363,70658
10310,3.4367,70651
10311,3.4370,70721
10312,3.4373,70702
10313,3.4377,70839
10314,3.4380,70611
10315,3.4383,70626
10316,3.4387,70651
10317,3.4390,70628
10318,3.4393,70672
10319,3.4397,70643
10320,3.4400,70679
10321,3.4403,70647
10322,3.4407,70681
10323,3.4410,70657
10324,3.4413,70819
10325,3.4417,70551
10326,3.4420,70607
10327,3.4423,70541
10328,3.4427,70588
10329,3.4430,70558
10330,3.4433,70598
10331,3.4437,70564
10332,3.4440,70710
10333,3.4443,70544
10334,3.4447,70594
10335,3.4450,70656
10336,3.4453,70565
10337,3.4457,70726
10338,3.4460,70515
10339,3.4463,70620
10340,3.4467,70621
10341,3.4470,70662
10342,3.4473,70612
10343,3.4477,70596
10344,3.4480,70507
10345,3.4483,70723
10346,3.4487,70568
10347,3.4490,70667
10348,3.4493,70639
10349,3.4497,70661
10350,3.4500,70669
10351,3.4503,70742
10352,3.4507,70694
10353,3.4510,70811
10354,3.4513,70570
10355,3.4517,70650
10356,3.4520,70667
10357,3.4523,70630
10358,3.4527,70625
10359,3.4530,70634
10360,3.4533,70728
10361,3.4537,70839
10362,3.4540,70687
10363,3.4543,70657
10364,3.4547,70683
10365,3.4550,70677
10366,3.4553,70729
10367,3.4557,70682
10368,3.4560,70673
10369,3.4563,70597
10370,3.4567,70589
10371,3.4570,70537
10372,3.4573,70695
10373,3.4577,70551
10374,3.4580,70625
10375,3.4583,70657
10376,3.4587,70740
10377,3.4590,70690
10378,3.4593,70690
10379,3.4597,70603
10380,3.4600,70768
10381,3.4603,70590
10382,3.4607,70644
10383,3.4610,70631
10384,3.4613,70644
10385,3.4617,70619
10386,3.4620,70625
10387,3.4623,70629
10388,3.4627,70793
10389,3.4630,70684
10390,3.4633,70672
10391,3.4637,70692
10392,3.4640,70640
10393,3.4643,70702
10394,3.4647,70716
10395,3.4650,70767
10396,3.4653,70723
10397,3.4657,70715
10398,3.4660,70688
10399,3.4663,70809
10400,3.4667,70600
10401,3.4670,70652
10402,3.4673,70706
10403,3.4677,70801
10404,3.4680,70790
10405,3.4683,70771
10406,3.4687,70677
10407,3.4690,70799
10408,3.4693,70627
10409,3.4697,70659
10410,3.4700,70621
10411,3.4703,70618
10412,3.4707,70653
10413,3.4710,70634
10414,3.4713,70635
10415,3.4717,70704
10416,3.4720,70599
10417,3.4723,70611
10418,3.4727,70706
10419,3.4730,70724
10420,3.4733,70741
10421,3.4737,70645
10422,3.4740,70611
10423,3.4743,70605
10424,3.4747,70658
10425,3.4750,70668
10426,3.4753,70691
10427,3.4757,70673
10428,3.4760,70687
10429,3.4763,70723
10430,3.4767,70542
10431,3.4770,70504
10432,3.4773,70607
10433,3.4777,70631
10434,3.4780,70698
10435,3.4783,70677
10436,3.4787,70695
10437,3.4790,70714
10438,3.4793,70729
10439,3.4797,70701
10440,3.4800,70800
10441,3.4803,70689
10442,3.4807,70715
10443,3.4810,70705
10444,3.4813,70656
10445,3.4817,70668
10446,3.4820,70661
10447,3.4823,70718
10448,3.4827,70707
10449,3.4830,70721
10450,3.4833,70659
10451,3.4837,70643
10452,3.4840,70608
10453,3.4843,70643
10454,3.4847,70639
10455,3.4850,70680
10456,3.4853,70634
10457,3.4857,70791
10458,3.4860,70682
10459,3.4863,70678
10460,3.4867,70760
10461,3.4870,70772
10462,3.4873,70782
10463,3.4877,70693
10464,3.4880,70674
10465,3.4883,70669
10466,3.4887,70684
10467,3.4890,70673
10468,3.4893,70717
10469,3.4897,70692
10470,3.4900,70695
10471,3.4903,70673
10472,3.4907,70771
10473,3.4910,70803
10474,3.4913,70891
10475,3.4917,70692
10476,3.4920,70628
10477,3.4923,70689
10478,3.4927,70655
10479,3.4930,70672
10480,3.4933,70639
10481,3.4937,70683
10482,3.4940,70698
10483,3.4943,70734
10484,3.4947,70744
10485,3.4950,70888
10486,3.4953,70764
10487,3.4957,70756
10488,3.4960,70744
10489,3.4963,70711
10490,3.4967,70752
10491,3.4970,70606
10492,3.4973,70629
10493,3.4977,70691
10494,3.4980,70708
10495,3.4983,70629
10496,3.4987,70659
10497,3.4990,70617
10498,3.4993,70773
10499,3.4997,70613
10500,3.5000,70604
10501,3.5003,70602
10502,3.5007,70676
10503,3.5010,70687
10504,3.5013,70719
10505,3.5017,70687
10506,3.5020,70815
10507,3.5023,70714
10508,3.5027,70707
10509,3.5030,70762
10510,3.5033,70751
10511,3.5037,70787
10512,3.5040,70728
10513,3.5043,70760
10514,3.5047,70748
10515,3.5050,70644
10516,3.5053,70591
10517,3.5057,70683
10518,3.5060,70710
10519,3.5063,70721
10520,3.5067,70703
10521,3.5070,70726
10522,3.5073,70712
10523,3.5077,70693
10524,3.5080,70660
10525,3.5083,70781
10526,3.5087,70721
10527,3.5090,70646
10528,3.5093,70710
10529,3.5097,70695
10530,3.5100,70809
10531,3.5103,70797
10532,3.5107,70823
10533,3.5110,70780
10534,3.5113,70790
10535,3.5117,70771
10536,3.5120,70804
10537,3.5123,70760
10538,3.5127,70769
10539,3.5130,70857
10540,3.5133,70772
10541,3.5137,70722
10542,3.5140,70692
10543,3.5143,70712
10544,3.5147,70702
10545,3.5150,70756
10546,3.5153,70710
10547,3.5157,70821
10548,3.5160,70729
10549,3.5163,70761
10550,3.5167,70795
10551,3.5170,70781
10552,3.5173,70695
10553,3.5177,70718
10554,3.5180,70746
10555,3.5183,70897
10556,3.5187,70831
10557,3.5190,70687
10558,3.5193,70681
10559,3.5197,70641
10560,3.5200,70711
10561,3.5203,70714
10562,3.5207,70719
10563,3.5210,70694
10564,3.5213,70714
10565,3.5217,70743
10566,3.5220,70914
10567,3.5223,70900
10568,3.5227,70834
10569,3.5230,70836
10570,3.5233,70778
10571,3.5237,70773
10572,3.5240,70752
10573,3.5243,70771
10574,3.5247,70874
10575,3.5250,70832
10576,3.5253,70782
10577,3.5257,70789
10578,3.5260,70802
10579,3.5263,70794
10580,3.5267,70801
10581,3.5270,70735
10582,3.5273,70748
10583,3.5277,70740
10584,3.5280,70841
10585,3.5283,70886
10586,3.5287,70924
10587,3.5290,70846
10588,3.5293,70902
10589,3.5297,70834
10590,3.5300,70800
10591,3.5303,70836
10592,3.5307,70832
10593,3.5310,70859
10594,3.5313,70831
10595,3.5317,70874
10596,3.5320,70865
10597,3.5323,70890
10598,3.5327,70853
10599,3.5330,70950
10600,3.5333,70853
10601,3.5337,70767
10602,3.5340,70809
10603,3.5343,70833
10604,3.5347,70870
10605,3.5350,70829
10606,3.5353,70876
10607,3.5357,70858
10608,3.5360,70899
10609,3.5363,70844
10610,3.5367,70862
10611,3.5370,70849
10612,3.5373,70867
10613,3.5377,70927
10614,3.5380,70864
10615,3.5383,70767
10616,3.5387,70768
10617,3.5390,70753
10618,3.5393,70767
10619,3.5397,70848
10620,3.5400,70885
10621,3.5403,70888
10622,3.5407,70826
10623,3.5410,70810
10624,3.5413,70804
10625,3.5417,70841
10626,3.5420,70845
10627,3.5423,70906
10628,3.5427,70813
10629,3.5430,70697
10630,3.5433,70775
10631,3.5437,70792
10632,3.5440,70807
10633,3.5443,70811
10634,3.5447,70823
10635,3.5450,70850
10636,3.5453,70857
10637,3.5457,70880
10638,3.5460,70977
10639,3.5463,70985
10640,3.5467,70877
10641,3.5470,70882
10642,3.5473,70793
10643,3.5477,70849
10644,3.5480,70893
10645,3.5483,70976
10646,3.5487,70897
10647,3.5490,70873
10648,3.5493,70843
10649,3.5497,70910
10650,3.5500,70916
10651,3.5503,70925
10652,3.5507,71006
10653,3.5510,70933
10654,3.5513,70798
10655,3.5517,70788
10656,3.5520,70828
10657,3.5523,70857
10658,3.5527,70900
10659,3.5530,70902
10660,3.5533,70995
10661,3.5537,70949
10662,3.5540,70850
10663,3.5543,70897
10664,3.5547,70941
10665,3.5550,71003
10666,3.5553,71021
10667,3.5557,71032
10668,3.5560,71016
10669,3.5563,70987
10670,3.5567,70908
10671,3.5570,70965
10672,3.5573,70910
10673,3.5577,70887
10674,3.5580,70898
10675,3.5583,70926
10676,3.5587,70918
10677,3.5590,70915
10678,3.5593,70898
10679,3.5597,70917
10680,3.5600,70935
10681,3.5603,70870
10682,3.5607,70920
10683,3.5610,70896
10684,3.5613,70886
10685,3.5617,70901
10686,3.5620,70903
10687,3.5623,70905
10688,3.5627,70942
10689,3.5630,70986
10690,3.5633,70993
10691,3.5637,70989
10692,3.5640,70942
10693,3.5643,70997
10694,3.5647,70955
10695,3.5650,70833
10696,3.5653,70838
10697,3.5657,70838
10698,3.5660,70856
10699,3.5663,70947
10700,3.5667,70982
10701,3.5670,71012
10702,3.5673,71014
10703,3.5677,70995
10704,3.5680,71056
10705,3.5683,71018
10706,3.5687,70877
10707,3.5690,70879
10708,3.5693,70884
10709,3.5697,70913
10710,3.5700,70906
10711,3.5703,70894
10712,3.5707,70893
10713,3.5710,70950
10714,3.5713,70938
10715,3.5717,70961
10716,3.5720,70973
10717,3.5723,70991
10718,3.5727,71039
10719,3.5730,71052
10720,3.5733,70972
10721,3.5737,71061
10722,3.5740,71027
10723,3.5743,70982
10724,3.5747,70947
10725,3.5750,70981
10726,3.5753,71016
10727,3.5757,71031
10728,3.5760,71068
10729,3.5763,71082
10730,3.5767,71096
10731,3.5770,71078
10732,3.5773,71163
10733,3.5777,71199
10734,3.5780,71121
10735,3.5783,71233
10736,3.5787,71269
10737,3.5790,71279
10738,3.5793,71261
10739,3.5797,71315
10740,3.5800,71400
10741,3.5803,71464
10742,3.5807,71379
10743,3.5810,71462
10744,3.5813,71478
10745,3.5817,71498
10746,3.5820,71534
10747,3.5823,71558
10748,3.5827,71584
10749,3.5830,71627
10750,3.5833,71696
10751,3.5837,71813
10752,3.5840,71870
10753,3.5843,71725
10754,3.5847,71774
10755,3.5850,71810
10756,3.5853,71898
10757,3.5857,71903
10758,3.5860,71905
10759,3.5863,71933
10760,3.5867,71989
10761,3.5870,72042
10762,3.5873,72091
10763,3.5877,72127
10764,3.5880,71990
10765,3.5883,71994
10766,3.5887,71918
10767,3.5890,71922
10768,3.5893,71952
10769,3.5897,71993
10770,3.5900,71977
10771,3.5903,72000
10772,3.5907,72008
10773,3.5910,72017
10774,3.5913,71942
10775,3.5917,71889
10776,3.5920,71884
10777,3.5923,71921
10778,3.5927,71798
10779,3.5930,71893
10780,3.5933,71882
10781,3.5937,71851
10782,3.5940,71843
10783,3.5943,71838
10784,3.5947,71824
10785,3.5950,71709
10786,3.5953,71641
10787,3.5957,71681
10788,3.5960,71745
10789,3.5963,71605
10790,3.5967,71596
10791,3.5970,71519
10792,3.5973,71514
10793,3.5977,71537
10794,3.5980,71370
10795,3.5983,71389
10796,3.5987,71320
10797,3.5990,71326
10798,3.5993,71307
10799,3.5997,71323
10800,3.6000,71328
10801,3.6003,71394
10802,3.6007,71228
10803,3.6010,71267
10804,3.6013,71205
10805,3.6017,71196
10806,3.6020,71138
10807,3.6023,70967
10808,3.6027,71018
10809,3.6030,70880
10810,3.6033,70930
10811,3.6037,70951
10812,3.6040,71036
10813,3.6043,71124
10814,3.6047,70992
10815,3.6050,71058
10816,3.6053,70976
10817,3.6057,70965
10818,3.6060,70975
10819,3.6063,70848
10820,3.6067,70948
10821,3.6070,70945
10822,3.6073,71009
10823,3.6077,71030
10824,3.6080,70855
10825,3.6083,70891
10826,3.6087,70874
10827,3.6090,70896
10828,3.6093,70966
10829,3.6097,70826
10830,3.6100,70947
10831,3.6103,70952
10832,3.6107,70960
10833,3.6110,70958
10834,3.6113,70785
10835,3.6117,70819
10836,3.6120,70765
10837,3.6123,70796
10838,3.6127,70910
10839,3.6130,70811
10840,3.6133,70877
10841,3.6137,70863
10842,3.6140,70888
10843,3.6143,70937
10844,3.6147,70766
10845,3.6150,70813
10846,3.6153,70804
10847,3.6157,70846
10848,3.6160,70933
10849,3.6163,70800
10850,3.6167,70880
10851,3.6170,70864
10852,3.6173,70874
10853,3.6177,70938
10854,3.6180,70753
10855,3.6183,70819
10856,3.6187,70819
10857,3.6190,70913
10858,3.6193,70938
10859,3.6197,70745
10860,3.6200,70760
10861,3.6203,70784
10862,3.6207,70749
10863,3.6210,70735
10864,3.6213,70707
10865,3.6217,70845
10866,3.6220,70987
10867,3.6223,70918
10868,3.6227,70967
10869,3.6230,70958
10870,3.6233,70883
10871,3.6237,70838
10872,3.6240,70835
10873,3.6243,70933
10874,3.6247,71055
10875,3.6250,70885
10876,3.6253,70923
10877,3.6257,70835
10878,3.6260,70799
10879,3.6263,70814
10880,3.6267,70689
10881,3.6270,70784
10882,3.6273,70775
10883,3.6277,70732
10884,3.6280,70780
10885,3.6283,70845
10886,3.6287,70912
10887,3.6290,70927
10888,3.6293,70681
10889,3.6297,70751
10890,3.6300,70767
10891,3.6303,70844
10892,3.6307,70820
10893,3.6310,70801
10894,3.6313,70814
10895,3.6317,70976
10896,3.6320,70870
10897,3.6323,70966
10898,3.6327,70893
10899,3.6330,70856
10900,3.6333,70818
10901,3.6337,70872
10902,3.6340,70860
10903,3.6343,70929
10904,3.6347,70690
10905,3.6350,70778
10906,3.6353,70818
10907,3.6357,70855
10908,3.6360,70883
10909,3.6363,70857
10910,3.6367,70848
10911,3.6370,70813
10912,3.6373,70829
10913,3.6377,70826
10914,3.6380,70937
10915,3.6383,70751
10916,3.6387,70798
10917,3.6390,70764
10918,3.6393,70774
10919,3.6397,70826
10920,3.6400,70853
10921,3.6403,70828
10922,3.6407,70832
10923,3.6410,70834
10924,3.6413,70872
10925,3.6417,70959
10926,3.6420,70756
10927,3.6423,70836
10928,3.6427,70872
10929,3.6430,70920
10930,3.6433,70920
10931,3.6437,70895
10932,3.6440,70932
10933,3.6443,71014
10934,3.6447,70784
10935,3.6450,70826
10936,3.6453,70816
10937,3.6457,70893
10938,3.6460,70923
10939,3.6463,70941
10940,3.6467,70919
10941,3.6470,70987
10942,3.6473,70783
10943,3.6477,70906
10944,3.6480,70921
10945,3.6483,70952
10946,3.6487,70860
10947,3.6490,70794
10948,3.6493,70723
10949,3.6497,70721
10950,3.6500,70749
10951,3.6503,70775
10952,3.6507,70895
10953,3.6510,70715
10954,3.6513,70817
10955,3.6517,70847
10956,3.6520,70888
10957,3.6523,70929
10958,3.6527,70978
10959,3.6530,70988
10960,3.6533,71056
10961,3.6537,70775
10962,3.6540,70807
10963,3.6543,70774
10964,3.6547,70847
10965,3.6550,70882
10966,3.6553,70932
10967,3.6557,70931
10968,3.6560,71068
10969,3.6563,70866
10970,3.6567,70927
10971,3.6570,70876
10972,3.6573,70885
10973,3.6577,70893
10974,3.6580,70898
10975,3.6583,70884
10976,3.6587,70824
10977,3.6590,70802
10978,3.6593,70831
10979,3.6597,70977
10980,3.6600,70757
10981,3.6603,70840
10982,3.6607,70855
10983,3.6610,70905
10984,3.6613,70868
10985,3.6617,70875
10986,3.6620,70848
10987,3.6623,70973
10988,3.6627,70745
10989,3.6630,70843
10990,3.6633,70831
10991,3.6637,70846
10992,3.6640,70834
10993,3.6643,70828
10994,3.6647,70808
10995,3.6650,70866
10996,3.6653,70625
10997,3.6657,70689
10998,3.6660,70719
10999,3.6663,70733
11000,3.6667,70841
11001,3.6670,70635
11002,3.6673,70703
11003,3.6677,70649
11004,3.6680,70684
11005,3.6683,70721
