#"FID1 - B:Signal #1 LEO_027_1eq_05h.D"
#Point,X(Minutes),Y(Response Units)
5225,1.7417,71969
5226,1.7420,72307
5227,1.7423,72821
5228,1.7427,73305
5229,1.7430,73815
5230,1.7433,74312
5231,1.7437,74988
5232,1.7440,75621
5233,1.7443,76635
5234,1.7447,77403
5235,1.7450,78396
5236,1.7453,79427
5237,1.7457,80564
5238,1.7460,81741
5239,1.7463,83022
5240,1.7467,84386
5241,1.7470,85875
5242,1.7473,87330
5243,1.7477,89126
5244,1.7480,90757
5245,1.7483,92613
5246,1.7487,94515
5247,1.7490,96428
5248,1.7493,98381
5249,1.7497,100295
5250,1.7500,102263
5251,1.7503,104181
5252,1.7507,106078
5253,1.7510,108165
5254,1.7513,109943
5255,1.7517,111747
5256,1.7520,113456
5257,1.7523,114995
5258,1.7527,116506
5259,1.7530,117903
5260,1.7533,119280
5261,1.7537,120467
5262,1.7540,121501
5263,1.7543,122639
5264,1.7547,123262
5265,1.7550,123706
5266,1.7553,123935
5267,1.7557,124090
5268,1.7560,124172
5269,1.7563,124057
5270,1.7567,124035
5271,1.7570,123559
5272,1.7573,123002
5273,1.7577,122248
5274,1.7580,121428
5275,1.7583,120539
5276,1.7587,119564
5277,1.7590,118666
5278,1.7593,117420
5279,1.7597,116219
5280,1.7600,115025
5281,1.7603,113676
5282,1.7607,112288
5283,1.7610,110777
5284,1.7613,109523
5285,1.7617,107954
5286,1.7620,106491
5287,1.7623,105070
5288,1.7627,103636
5289,1.7630,102164
5290,1.7633,100657
5291,1.7637,99517
5292,1.7640,98185
5293,1.7643,97086
5294,1.7647,96074
5295,1.7650,95135
5296,1.7653,94267
5297,1.7657,93467
5298,1.7660,93118
5299,1.7663,92604
5300,1.7667,92326
5301,1.7670,92195
5302,1.7673,92155
5303,1.7677,92175
5304,1.7680,92259
5305,1.7683,92780
5306,1.7687,93086
5307,1.7690,93519
5308,1.7693,94050
5309,1.7697,94709
5310,1.7700,95506
5311,1.7703,96230
5312,1.7707,97250
5313,1.7710,97961
5314,1.7713,98786
5315,1.7717,99677
5316,1.7720,100497
5317,1.7723,101385
5318,1.7727,102216
5319,1.7730,103183
5320,1.7733,104174
5321,1.7737,105089
5322,1.7740,106381
5323,1.7743,107608
5324,1.7747,109170
5325,1.7750,110870
5326,1.7753,112737
5327,1.7757,114987
5328,1.7760,117559
5329,1.7763,120905
5330,1.7767,124432
5331,1.7770,128640
5332,1.7773,133484
5333,1.7777,139038
5334,1.7780,145374
5335,1.7783,152348
5336,1.7787,160486
5337,1.7790,169125
5338,1.7793,178584
5339,1.7797,188691
5340,1.7800,199528
5341,1.7803,211111
5342,1.7807,223412
5343,1.7810,236314
5344,1.7813,249763
5345,1.7817,263900
5346,1.7820,279143
5347,1.7823,295118
5348,1.7827,312227
5349,1.7830,331006
5350,1.7833,352592
5351,1.7837,377821
5352,1.7840,408241
5353,1.7843,445087
5354,1.7847,491460
5355,1.7850,550165
5356,1.7853,625998
5357,1.7857,723125
5358,1.7860,848240
5359,1.7863,1009535
5360,1.7867,1215075
5361,1.7870,1475857
5362,1.7873,1805532
5363,1.7877,2219987
5364,1.7880,2737164
5365,1.7883,3376453
5366,1.7887,4162265
5367,1.7890,5118049
5368,1.7893,6270754
5369,1.7897,7648879
5370,1.7900,9281106
5371,1.7903,11199645
5372,1.7907,13425057
5373,1.7910,15972239
5374,1.7913,18843724
5375,1.7917,22035806
5376,1.7920,25543456
5377,1.7923,29339610
5378,1.7927,33380716
5379,1.7930,37610144
5380,1.7933,41964052
5381,1.7937,46372276
5382,1.7940,50722160
5383,1.7943,54881180
5384,1.7947,58733560
5385,1.7950,62182256
5386,1.7953,65183920
5387,1.7957,67698592
5388,1.7960,69694504
5389,1.7963,71111144
5390,1.7967,71939080
5391,1.7970,72189472
5392,1.7973,71904872
5393,1.7977,71125104
5394,1.7980,69859536
5395,1.7983,68143208
5396,1.7987,66047280
5397,1.7990,63640520
5398,1.7993,61018836
5399,1.7997,58220444
5400,1.8000,55302088
5401,1.8003,52274952
5402,1.8007,49161380
5403,1.8010,46010556
5404,1.8013,42836776
5405,1.8017,39680960
5406,1.8020,36578844
5407,1.8023,33569056
5408,1.8027,30656092
5409,1.8030,27862168
5410,1.8033,25214108
5411,1.8037,22719064
5412,1.8040,20378772
5413,1.8043,18205508
5414,1.8047,16207685
5415,1.8050,14367257
5416,1.8053,12673995
5417,1.8057,11126864
5418,1.8060,9734011
5419,1.8063,8491610
5420,1.8067,7386640
5421,1.8070,6407054
5422,1.8073,5542852
5423,1.8077,4785699
5424,1.8080,4124559
5425,1.8083,3547996
5426,1.8087,3047071
5427,1.8090,2615022
5428,1.8093,2244087
5429,1.8097,1924927
5430,1.8100,1651279
5431,1.8103,1417531
5432,1.8107,1217994
5433,1.8110,1047665
5434,1.8113,903492
5435,1.8117,781603
5436,1.8120,679361
5437,1.8123,593536
5438,1.8127,522499
5439,1.8130,476554
5440,1.8133,658728
5441,1.8137,4499288
5442,1.8140,51507004
5443,1.8143,280674880
5444,1.8147,698909632
5445,1.8150,1121354752
5446,1.8153,1361425024
5447,1.8157,1404604032
5448,1.8160,1396189312
5449,1.8163,1383886976
5450,1.8167,1372524544
5451,1.8170,1362201472
5452,1.8173,1353420928
5453,1.8177,1345556224
5454,1.8180,1337566080
5455,1.8183,1328616064
5456,1.8187,1318676736
5457,1.8190,1308972288
5458,1.8193,1299956224
5459,1.8197,1291555584
5460,1.8200,1284329856
5461,1.8203,1277668992
5462,1.8207,1270702976
5463,1.8210,1262747904
5464,1.8213,1254151552
5465,1.8217,1245319552
5466,1.8220,1236507776
5467,1.8223,1227904768
5468,1.8227,1220118528
5469,1.8230,1213072896
5470,1.8233,1206214400
5471,1.8237,1199410176
5472,1.8240,1192119808
5473,1.8243,1183914496
5474,1.8247,1175259648
5475,1.8250,1166627584
5476,1.8253,1158514688
5477,1.8257,1150832000
5478,1.8260,1143415424
5479,1.8263,1135935104
5480,1.8267,1127808000
5481,1.8270,1119557888
5482,1.8273,1111703808
5483,1.8277,1104216064
5484,1.8280,1096333824
5485,1.8283,1087867008
5486,1.8287,1079759872
5487,1.8290,1072274240
5488,1.8293,1065259904
5489,1.8297,1058478144
5490,1.8300,1051280256
5491,1.8303,1043404672
5492,1.8307,1034947136
5493,1.8310,1027015488
5494,1.8313,1019805376
5495,1.8317,1012732480
5496,1.8320,1005051200
5497,1.8323,997364800
5498,1.8327,989677056
5499,1.8330,982720960
5500,1.8333,976165568
5501,1.8337,969747968
5502,1.8340,962704896
5503,1.8343,954969536
5504,1.8347,947418560
5505,1.8350,940199680
5506,1.8353,933036224
5507,1.8357,925646784
5508,1.8360,918295744
5509,1.8363,910778880
5510,1.8367,903160256
5511,1.8370,895007680
5512,1.8373,887034240
5513,1.8377,879335808
5514,1.8380,872466112
5515,1.8383,865804352
5516,1.8387,858789568
5517,1.8390,851408512
5518,1.8393,843925312
5519,1.8397,836501376
5520,1.8400,828903040
5521,1.8403,821706816
5522,1.8407,814644736
5523,1.8410,807684672
5524,1.8413,800562176
5525,1.8417,793696128
5526,1.8420,786871936
5527,1.8423,780064320
5528,1.8427,772842112
5529,1.8430,765255168
5530,1.8433,757387648
5531,1.8437,749560000
5532,1.8440,742094848
5533,1.8443,735295360
5534,1.8447,728763648
5535,1.8450,722018816
5536,1.8453,714906816
5537,1.8457,707855104
5538,1.8460,701116992
5539,1.8463,694405184
5540,1.8467,687577472
5541,1.8470,680516672
5542,1.8473,673029952
5543,1.8477,665321536
5544,1.8480,658019264
5545,1.8483,651061312
5546,1.8487,644306944
5547,1.8490,637203264
5548,1.8493,630070208
5549,1.8497,622951680
5550,1.8500,615775616
5551,1.8503,608599232
5552,1.8507,601467136
5553,1.8510,594605632
5554,1.8513,587848640
5555,1.8517,581145152
5556,1.8520,574356928
5557,1.8523,567617216
5558,1.8527,561007168
5559,1.8530,554580160
5560,1.8533,548212032
5561,1.8537,541455360
5562,1.8540,534485216
5563,1.8543,527462176
5564,1.8547,520560608
5565,1.8550,513730848
5566,1.8553,507045504
5567,1.8557,500476064
5568,1.8560,493610368
5569,1.8563,486137600
5570,1.8567,478392576
5571,1.8570,470968544
5572,1.8573,464207040
5573,1.8577,457911744
5574,1.8580,451498528
5575,1.8583,444744448
5576,1.8587,437883488
5577,1.8590,431234112
5578,1.8593,424750912
5579,1.8597,418168800
5580,1.8600,411371680
5581,1.8603,404474944
5582,1.8607,397622976
5583,1.8610,391004320
5584,1.8613,384513888
5585,1.8617,378195808
5586,1.8620,371797248
5587,1.8623,365297472
5588,1.8627,358657344
5589,1.8630,351925504
5590,1.8633,345225376
5591,1.8637,338650176
5592,1.8640,332351808
5593,1.8643,326121152
5594,1.8647,319771328
5595,1.8650,313210080
5596,1.8653,306670144
5597,1.8657,300249984
5598,1.8660,293906496
5599,1.8663,287573984
5600,1.8667,281220672
5601,1.8670,274933600
5602,1.8673,268728064
5603,1.8677,262555520
5604,1.8680,256320992
5605,1.8683,250018256
5606,1.8687,243709424
5607,1.8690,237540384
5608,1.8693,231528112
5609,1.8697,225581712
5610,1.8700,219798432
5611,1.8703,214040208
5612,1.8707,208256352
5613,1.8710,202298704
5614,1.8713,196237600
5615,1.8717,190200448
5616,1.8720,184289296
5617,1.8723,178536992
5618,1.8727,172986000
5619,1.8730,167531088
5620,1.8733,162030240
5621,1.8737,156442464
5622,1.8740,150850624
5623,1.8743,145412480
5624,1.8747,140070752
5625,1.8750,134771520
5626,1.8753,129570768
5627,1.8757,124492464
5628,1.8760,119449896
5629,1.8763,114416216
5630,1.8767,109459504
5631,1.8770,104627632
5632,1.8773,99898584
5633,1.8777,95252752
5634,1.8780,90689168
5635,1.8783,86198664
5636,1.8787,81781312
5637,1.8790,77479936
5638,1.8793,73308400
5639,1.8797,69252240
5640,1.8800,65318528
5641,1.8803,61538760
5642,1.8807,57894820
5643,1.8810,54352152
5644,1.8813,50876512
5645,1.8817,47505504
5646,1.8820,44284112
5647,1.8823,41252568
5648,1.8827,38367328
5649,1.8830,35596732
5650,1.8833,32937438
5651,1.8837,30418766
5652,1.8840,28058552
5653,1.8843,25835060
5654,1.8847,23738938
5655,1.8850,21765594
5656,1.8853,19907102
5657,1.8857,18159576
5658,1.8860,16529150
5659,1.8863,15019967
5660,1.8867,13629833
5661,1.8870,12354190
5662,1.8873,11184782
5663,1.8877,10112514
5664,1.8880,9131021
5665,1.8883,8235812
5666,1.8887,7421069
5667,1.8890,6682220
5668,1.8893,6013571
5669,1.8897,5411062
5670,1.8900,4868865
5671,1.8903,4380879
5672,1.8907,3943582
5673,1.8910,3553500
5674,1.8913,3205806
5675,1.8917,2894353
5676,1.8920,2617921
5677,1.8923,2375086
5678,1.8927,2160544
5679,1.8930,1968988
5680,1.8933,1799094
5681,1.8937,1649336
5682,1.8940,1518495
5683,1.8943,1403252
5684,1.8947,1301525
5685,1.8950,1210994
5686,1.8953,1130619
5687,1.8957,1059099
5688,1.8960,995755
5689,1.8963,939578
5690,1.8967,890605
5691,1.8970,846875
5692,1.8973,808217
5693,1.8977,774047
5694,1.8980,743323
5695,1.8983,715674
5696,1.8987,690709
5697,1.8990,668188
5698,1.8993,647720
5699,1.8997,628900
5700,1.9000,611387
5701,1.9003,595262
5702,1.9007,580468
5703,1.9010,567579
5704,1.9013,554965
5705,1.9017,542690
5706,1.9020,530495
5707,1.9023,518423
5708,1.9027,506852
5709,1.9030,496199
5710,1.9033,486198
5711,1.9037,476170
5712,1.9040,466044
5713,1.9043,456014
5714,1.9047,446471
5715,1.9050,437373
5716,1.9053,428693
5717,1.9057,420277
5718,1.9060,411856
5719,1.9063,403857
5720,1.9067,395518
5721,1.9070,387369
5722,1.9073,379876
5723,1.9077,372679
5724,1.9080,365796
5725,1.9083,359139
5726,1.9087,353181
5727,1.9090,347981
5728,1.9093,343480
5729,1.9097,339340
5730,1.9100,335579
5731,1.9103,332367
5732,1.9107,329633
5733,1.9110,327556
5734,1.9113,325987
5735,1.9117,325046
5736,1.9120,324852
5737,1.9123,325138
5738,1.9127,326657
5739,1.9130,328028
5740,1.9133,329991
5741,1.9137,332535
5742,1.9140,335625
5743,1.9143,339140
5744,1.9147,342917
5745,1.9150,346865
5746,1.9153,351061
5747,1.9157,355463
5748,1.9160,360062
5749,1.9163,364870
5750,1.9167,369977
5751,1.9170,375185
5752,1.9173,380237
5753,1.9177,384875
5754,1.9180,390160
5755,1.9183,395148
5756,1.9187,400225
5757,1.9190,405069
5758,1.9193,409396
5759,1.9197,413420
5760,1.9200,417364
5761,1.9203,421354
5762,1.9207,425410
5763,1.9210,429259
5764,1.9213,433581
5765,1.9217,436957
5766,1.9220,440048
5767,1.9223,442556
5768,1.9227,445041
5769,1.9230,447298
5770,1.9233,449689
5771,1.9237,451436
5772,1.9240,453198
5773,1.9243,454538
5774,1.9247,456905
5775,1.9250,458187
5776,1.9253,459261
5777,1.9257,459739
5778,1.9260,460073
5779,1.9263,460174
5780,1.9267,460201
5781,1.9270,460063
5782,1.9273,459859
5783,1.9277,459311
5784,1.9280,459473
5785,1.9283,458662
5786,1.9287,457708
5787,1.9290,456661
5788,1.9293,455683
5789,1.9297,454582
5790,1.9300,452630
5791,1.9303,450443
5792,1.9307,448130
5793,1.9310,445728
5794,1.9313,443629
5795,1.9317,440920
5796,1.9320,438012
5797,1.9323,435056
5798,1.9327,431726
5799,1.9330,428340
5800,1.9333,424810
5801,1.9337,420982
5802,1.9340,417013
5803,1.9343,412617
5804,1.9347,408797
5805,1.9350,404173
5806,1.9353,399553
5807,1.9357,394859
5808,1.9360,390078
5809,1.9363,385042
5810,1.9367,379767
5811,1.9370,374273
5812,1.9373,368575
5813,1.9377,362759
5814,1.9380,356676
5815,1.9383,350531
5816,1.9387,343886
5817,1.9390,336949
5818,1.9393,329724
5819,1.9397,322443
5820,1.9400,315950
5821,1.9403,308889
5822,1.9407,301828
5823,1.9410,294471
5824,1.9413,286871
5825,1.9417,279128
5826,1.9420,271701
5827,1.9423,264388
5828,1.9427,257251
5829,1.9430,249903
5830,1.9433,242750
5831,1.9437,235674
5832,1.9440,228444
5833,1.9443,221852
5834,1.9447,214921
5835,1.9450,208261
5836,1.9453,201863
5837,1.9457,195555
5838,1.9460,189495
5839,1.9463,183595
5840,1.9467,177779
5841,1.9470,172419
5842,1.9473,167258
5843,1.9477,162532
5844,1.9480,157918
5845,1.9483,153369
5846,1.9487,149489
5847,1.9490,145508
5848,1.9493,141891
5849,1.9497,138619
5850,1.9500,135534
5851,1.9503,132610
5852,1.9507,129855
5853,1.9510,127375
5854,1.9513,125181
5855,1.9517,122929
5856,1.9520,121474
5857,1.9523,119733
5858,1.9527,118318
5859,1.9530,116866
5860,1.9533,115596
5861,1.9537,114421
5862,1.9540,113442
5863,1.9543,112493
5864,1.9547,111734
5865,1.9550,110844
5866,1.9553,110497
5867,1.9557,109805
5868,1.9560,109156
5869,1.9563,108696
5870,1.9567,108297
5871,1.9570,108057
5872,1.9573,107493
5873,1.9577,107515
5874,1.9580,107021
5875,1.9583,106803
5876,1.9587,106491
5877,1.9590,106265
5878,1.9593,106088
5879,1.9597,105583
5880,1.9600,105628
5881,1.9603,105233
5882,1.9607,105114
5883,1.9610,104892
5884,1.9613,104745
5885,1.9617,104452
5886,1.9620,103987
5887,1.9623,103886
5888,1.9627,103494
5889,1.9630,103292
5890,1.9633,103081
5891,1.9637,102860
5892,1.9640,102589
5893,1.9643,102150
5894,1.9647,102138
5895,1.9650,101827
5896,1.9653,101524
5897,1.9657,101314
5898,1.9660,101026
5899,1.9663,100792
5900,1.9667,100472
5901,1.9670,100134
5902,1.9673,99834
5903,1.9677,99313
5904,1.9680,99377
5905,1.9683,99001
5906,1.9687,98848
5907,1.9690,98503
5908,1.9693,98250
5909,1.9697,97860
5910,1.9700,97406
5911,1.9703,97244
5912,1.9707,96893
5913,1.9710,96598
5914,1.9713,96397
5915,1.9717,96234
5916,1.9720,95994
5917,1.9723,95854
5918,1.9727,95619
5919,1.9730,95485
5920,1.9733,95069
5921,1.9737,95165
5922,1.9740,94888
5923,1.9743,94844
5924,1.9747,94714
5925,1.9750,94686
5926,1.9753,94543
5927,1.9757,94523
5928,1.9760,94518
5929,1.9763,94509
5930,1.9767,94524
5931,1.9770,94466
5932,1.9773,94604
5933,1.9777,94443
5934,1.9780,94827
5935,1.9783,94733
5936,1.9787,94755
5937,1.9790,94688
5938,1.9793,94780
5939,1.9797,94968
5940,1.9800,95156
5941,1.9803,95339
5942,1.9807,95380
5943,1.9810,95537
5944,1.9813,95645
5945,1.9817,95821
5946,1.9820,95916
5947,1.9823,96015
5948,1.9827,96046
5949,1.9830,95893
5950,1.9833,96158
5951,1.9837,96209
5952,1.9840,96371
5953,1.9843,96410
5954,1.9847,96523
5955,1.9850,96508
5956,1.9853,96540
5957,1.9857,96474
5958,1.9860,96542
5959,1.9863,96518
5960,1.9867,96522
5961,1.9870,96472
5962,1.9873,96327
5963,1.9877,96508
5964,1.9880,96370
5965,1.9883,96237
5966,1.9887,96045
5967,1.9890,96003
5968,1.9893,95963
5969,1.9897,95990
5970,1.9900,95812
5971,1.9903,95645
5972,1.9907,95421
5973,1.9910,95306
5974,1.9913,95161
5975,1.9917,94874
5976,1.9920,94875
5977,1.9923,94648
5978,1.9927,94473
5979,1.9930,94267
5980,1.9933,94063
5981,1.9937,93796
5982,1.9940,93596
5983,1.9943,93343
5984,1.9947,93165
5985,1.9950,92857
5986,1.9953,92684
5987,1.9957,92387
5988,1.9960,91966
5989,1.9963,91776
5990,1.9967,91346
5991,1.9970,90981
5992,1.9973,90652
5993,1.9977,90380
5994,1.9980,90099
5995,1.9983,89832
5996,1.9987,89556
5997,1.9990,89369
5998,1.9993,89074
5999,1.9997,88770
6000,2.0000,88357
6001,2.0003,87930
6002,2.0007,87931
6003,2.0010,87720
6004,2.0013,87537
6005,2.0017,87254
6006,2.0020,87017
6007,2.0023,86715
6008,2.0027,86483
6009,2.0030,86211
6010,2.0033,86020
6011,2.0037,85775
6012,2.0040,85652
6013,2.0043,85441
6014,2.0047,85176
6015,2.0050,85156
6016,2.0053,84989
6017,2.0057,84804
6018,2.0060,84719
6019,2.0063,84500
6020,2.0067,84317
6021,2.0070,84130
6022,2.0073,83993
6023,2.0077,83877
6024,2.0080,83704
6025,2.0083,83583
6026,2.0087,83422
6027,2.0090,83340
6028,2.0093,83250
6029,2.0097,83233
6030,2.0100,82953
6031,2.0103,83042
6032,2.0107,82903
6033,2.0110,82849
6034,2.0113,82753
6035,2.0117,82677
6036,2.0120,82499
6037,2.0123,82367
6038,2.0127,82267
6039,2.0130,82201
6040,2.0133,82156
6041,2.0137,82013
6042,2.0140,81929
6043,2.0143,81759
6044,2.0147,81718
6045,2.0150,81610
6046,2.0153,81388
6047,2.0157,81398
6048,2.0160,81268
6049,2.0163,81102
6050,2.0167,81011
6051,2.0170,80891
6052,2.0173,80799
6053,2.0177,80637
6054,2.0180,80499
6055,2.0183,80455
6056,2.0187,80310
6057,2.0190,80226
6058,2.0193,80017
6059,2.0197,79902
6060,2.0200,79753
6061,2.0203,79696
6062,2.0207,79564
6063,2.0210,79500
6064,2.0213,79419
6065,2.0217,79208
6066,2.0220,79198
6067,2.0223,79086
6068,2.0227,78920
6069,2.0230,78782
6070,2.0233,78628
6071,2.0237,78569
6072,2.0240,78492
6073,2.0243,78343
6074,2.0247,78282
6075,2.0250,78223
6076,2.0253,78229
6077,2.0257,78127
6078,2.0260,77937
6079,2.0263,77966
6080,2.0267,77946
6081,2.0270,77815
6082,2.0273,77764
6083,2.0277,77657
6084,2.0280,77643
6085,2.0283,77547
6086,2.0287,77429
6087,2.0290,77294
6088,2.0293,77267
6089,2.0297,77274
6090,2.0300,77350
6091,2.0303,77162
6092,2.0307,77238
6093,2.0310,77075
6094,2.0313,76990
6095,2.0317,76938
6096,2.0320,76993
6097,2.0323,77010
6098,2.0327,76986
6099,2.0330,76913
6100,2.0333,76839
6101,2.0337,76670
6102,2.0340,76705
6103,2.0343,76686
6104,2.0347,76630
6105,2.0350,76678
6106,2.0353,76678
6107,2.0357,76731
6108,2.0360,76694
6109,2.0363,76613
6110,2.0367,76513
6111,2.0370,76309
6112,2.0373,76426
6113,2.0377,76393
6114,2.0380,76370
6115,2.0383,76377
6116,2.0387,76348
6117,2.0390,76324
6118,2.0393,76242
6119,2.0397,76214
6120,2.0400,76195
6121,2.0403,76227
6122,2.0407,76190
6123,2.0410,76172
6124,2.0413,76079
6125,2.0417,76082
6126,2.0420,76028
6127,2.0423,76064
6128,2.0427,75987
6129,2.0430,75947
6130,2.0433,75909
6131,2.0437,75928
6132,2.0440,75995
6133,2.0443,75832
6134,2.0447,75980
6135,2.0450,76003
6136,2.0453,76014
6137,2.0457,75980
6138,2.0460,75967
6139,2.0463,75984
6140,2.0467,76066
6141,2.0470,76147
6142,2.0473,76169
6143,2.0477,76171
6144,2.0480,76176
6145,2.0483,76223
6146,2.0487,76248
6147,2.0490,76217
6148,2.0493,76249
6149,2.0497,76285
6150,2.0500,76323
6151,2.0503,76341
6152,2.0507,76472
6153,2.0510,76553
6154,2.0513,76701
6155,2.0517,76552
6156,2.0520,76688
6157,2.0523,76676
6158,2.0527,76749
6159,2.0530,76806
6160,2.0533,76879
6161,2.0537,76890
6162,2.0540,76967
6163,2.0543,76958
6164,2.0547,77034
6165,2.0550,77019
6166,2.0553,77160
6167,2.0557,77238
6168,2.0560,77242
6169,2.0563,77369
6170,2.0567,77357
6171,2.0570,77336
6172,2.0573,77306
6173,2.0577,77372
6174,2.0580,77358
6175,2.0583,77359
6176,2.0587,77445
6177,2.0590,77545
6178,2.0593,77473
6179,2.0597,77541
6180,2.0600,77577
6181,2.0603,77682
6182,2.0607,77703
6183,2.0610,77771
6184,2.0613,77773
6185,2.0617,77730
6186,2.0620,77863
6187,2.0623,77973
6188,2.0627,78010
6189,2.0630,78115
6190,2.0633,78153
6191,2.0637,78220
6192,2.0640,78228
6193,2.0643,78336
6194,2.0647,78420
6195,2.0650,78440
6196,2.0653,78613
6197,2.0657,78795
6198,2.0660,78866
6199,2.0663,78957
6200,2.0667,79009
6201,2.0670,79078
6202,2.0673,79183
6203,2.0677,79315
6204,2.0680,79404
6205,2.0683,79511
6206,2.0687,79503
6207,2.0690,79578
6208,2.0693,79655
6209,2.0697,79873
6210,2.0700,80026
6211,2.0703,80096
6212,2.0707,80219
6213,2.0710,80388
6214,2.0713,80463
6215,2.0717,80691
6216,2.0720,80897
6217,2.0723,81204
6218,2.0727,81481
6219,2.0730,81780
6220,2.0733,82126
6221,2.0737,82520
6222,2.0740,83009
6223,2.0743,83566
6224,2.0747,84206
6225,2.0750,85173
6226,2.0753,86138
6227,2.0757,87146
6228,2.0760,88402
6229,2.0763,89771
6230,2.0767,91330
6231,2.0770,92981
6232,2.0773,94925
6233,2.0777,97034
6234,2.0780,99288
6235,2.0783,101868
6236,2.0787,104667
6237,2.0790,107517
6238,2.0793,110708
6239,2.0797,113961
6240,2.0800,117446
6241,2.0803,120947
6242,2.0807,124651
6243,2.0810,128447
6244,2.0813,132292
6245,2.0817,136427
6246,2.0820,140468
6247,2.0823,144443
